tanggal,close_index,open_index,high_index,low_index,volume_billion,change_percent
2021-05-24,5763.63,5793.07,5805.15,5759.34,14140000000.0,-0.16
2021-05-21,5773.12,5824.11,5838.23,5742.04,13370000000.0,-0.42
2021-05-20,5797.6,5759.63,5814.78,5751.34,11400000000.0,0.64
2021-05-19,5760.58,5817.14,5828.21,5752.26,13830000000.0,-1.27
2021-05-18,5834.39,5836.08,5855.67,5782.78,16030000000.000002,0.01
2021-05-17,5833.86,5950.14,5958.79,5817.71,15060000000.0,-1.76
2021-05-11,5938.35,5965.85,5966.66,5911.38,12080000000.0,-0.63
2021-05-10,5975.79,5942.11,5985.37,5941.93,12010000000.0,0.8
2021-05-07,5928.31,5987.33,5994.33,5922.49,12180000000.0,-0.7
2021-05-06,5970.24,5987.07,6005.09,5950.9,12040000000.0,-0.09
2021-05-05,5975.91,5974.56,5992.93,5971.31,13120000000.0,0.2
2021-05-04,5963.82,5955.4,5974.68,5932.32,14150000000.0,0.19
2021-05-03,5952.6,5999.66,6004.01,5938.88,15200000000.0,-0.72
2021-04-30,5995.62,6026.53,6033.9,5985.02,13680000000.0,-0.29
2021-04-29,6012.96,6005.8,6019.02,5987.74,13100000000.0,0.64
2021-04-28,5974.48,5959.95,5981.9,5953.94,12770000000.0,0.25
2021-04-27,5959.62,5987.0,6003.92,5950.87,12290000000.0,-0.09
2021-04-26,5964.82,6018.34,6027.75,5955.62,12280000000.0,-0.86
2021-04-23,6016.86,6000.91,6027.06,5973.25,15150000000.0,0.38
2021-04-22,5994.18,6004.79,6024.94,5980.45,13980000000.0,0.02
2021-04-21,5993.24,6010.27,6025.5,5989.98,11730000000.0,-0.75
2021-04-20,6038.32,6029.99,6045.69,5997.95,10670000000.0,-0.23
2021-04-19,6052.54,6084.78,6096.99,6031.83,15980000000.0,-0.55
2021-04-16,6086.26,6102.38,6115.62,6062.92,15800000000.0,0.11
2021-04-15,6079.5,6057.61,6079.5,6029.15,13220000000.0,0.48
2021-04-14,6050.28,5964.03,6050.28,5962.32,14190000000.0,2.07
2021-04-13,5927.44,5944.53,5957.61,5883.52,10740000000.0,-0.36
2021-04-12,5948.57,6080.79,6088.83,5942.71,13020000000.0,-2.0
2021-04-09,6070.21,6101.72,6113.16,6070.21,16129999999.999998,-0.02
2021-04-08,6071.72,6035.04,6073.91,6030.29,16950000000.0,0.58
2021-04-07,6036.62,6011.96,6040.46,5982.07,14150000000.0,0.56
2021-04-06,6002.77,5973.99,6008.51,5944.42,12640000000.0,0.54
2021-04-05,5970.29,6040.06,6051.62,5964.48,12210000000.0,-0.68
2021-04-01,6011.46,5988.02,6020.16,5960.82,10640000000.0,0.43
2021-03-31,5985.52,6062.95,6066.84,5892.65,12310000000.0,-1.42
2021-03-30,6071.44,6163.72,6170.67,6046.47,11870000000.0,-1.55
2021-03-29,6166.82,6205.57,6230.99,6165.55,11460000000.0,-0.46
2021-03-26,6195.56,6141.61,6195.56,6106.08,12430000000.0,1.19
2021-03-25,6122.88,6159.62,6176.43,6058.84,14740000000.0,-0.54
2021-03-24,6156.14,6231.71,6239.55,6143.38,13830000000.0,-1.54
2021-03-23,6252.71,6331.7,6342.13,6245.99,17380000000.0,-0.77
2021-03-22,6301.13,6346.8,6354.94,6290.02,12860000000.0,-0.87
2021-03-19,6356.16,6346.01,6356.16,6307.1,16210000000.0,0.13
2021-03-18,6347.83,6309.57,6358.43,6307.0,14970000000.0,1.12
2021-03-17,6277.23,6318.07,6321.34,6268.84,13800000000.0,-0.51
2021-03-16,6309.7,6347.19,6355.41,6296.9,15510000000.0,-0.23
2021-03-15,6324.26,6374.76,6387.74,6324.26,13790000000.0,-0.53
2021-03-12,6358.21,6316.88,6364.36,6298.52,18620000000.0,1.49
2021-03-10,6264.68,6233.62,6276.16,6225.45,12200000000.0,1.05
2021-03-09,6199.65,6258.67,6267.42,6167.72,18810000000.0,-0.78
2021-03-08,6248.47,6304.0,6325.52,6239.05,15570000000.0,-0.16
2021-03-05,6258.75,6263.04,6307.68,6245.31,15360000000.0,-0.51
2021-03-04,6290.8,6355.38,6369.41,6270.11,23820000000.0,-1.35
2021-03-03,6376.76,6378.8,6394.45,6334.24,24240000000.0,0.28
2021-03-02,6359.2,6367.44,6388.12,6329.5,18070000000.0,0.33
2021-03-01,6338.51,6281.86,6339.01,6261.56,17310000000.0,1.55
2021-02-26,6241.8,6246.32,6302.39,6184.52,21950000000.0,-0.76
2021-02-25,6289.65,6280.73,6309.76,6274.5,23750000000.0,0.62
2021-02-24,6251.05,6283.8,6294.14,6223.65,15220000000.0,-0.35
2021-02-23,6272.81,6267.45,6279.14,6241.95,12630000000.0,0.28
2021-02-22,6255.31,6267.02,6312.87,6255.31,14500000000.0,0.38
2021-02-19,6231.93,6196.9,6231.93,6173.59,13360000000.0,0.51
2021-02-18,6200.31,6230.36,6281.36,6200.31,16750000000.0,-0.44
2021-02-17,6227.73,6292.97,6314.56,6209.31,16989999999.999998,-1.03
2021-02-16,6292.4,6291.01,6308.81,6274.35,14420000000.0,0.35
2021-02-15,6270.32,6244.39,6283.41,6244.39,12400000000.0,0.77
2021-02-11,6222.52,6221.63,6232.85,6194.01,10400000000.0,0.33
2021-02-10,6201.83,6198.03,6216.94,6168.01,12260000000.0,0.33
2021-02-09,6181.67,6232.1,6286.29,6157.14,17530000000.0,-0.44
2021-02-08,6208.87,6193.55,6224.41,6180.73,16160000000.0,0.93
2021-02-05,6151.73,6136.39,6151.73,6090.98,13470000000.0,0.73
2021-02-04,6107.22,6111.76,6179.37,6069.55,14820000000.0,0.49
2021-02-03,6077.74,6096.58,6137.68,6047.41,15390000000.0,0.56
2021-02-02,6043.84,6119.01,6157.25,6018.09,22730000000.0,-0.39
2021-02-01,6067.55,5856.78,6070.73,5735.47,20890000000.0,3.5
2021-01-29,5862.35,6010.34,6068.13,5825.29,14770000000.0,-1.96
2021-01-28,5979.39,6065.79,6123.46,5957.55,15730000000.0,-2.12
2021-01-27,6109.17,6153.08,6154.6,5998.9,18140000000.0,-0.5
2021-01-26,6140.17,6252.71,6269.66,6123.01,17220000000.0,-1.89
2021-01-25,6258.57,6322.52,6322.73,6148.31,15480000000.0,-0.77
2021-01-22,6307.13,6419.57,6428.5,6283.31,15790000000.0,-1.66
2021-01-21,6413.89,6476.09,6504.99,6399.67,17110000000.0,-0.25
2021-01-20,6429.76,6334.51,6440.8,6299.39,19090000000.0,1.71
2021-01-19,6321.86,6421.86,6434.84,6288.98,22370000000.0,-1.06
2021-01-18,6389.83,6365.03,6428.31,6316.88,33759999999.999996,0.26
2021-01-15,6373.41,6447.98,6472.31,6341.25,26230000000.0,-0.85
2021-01-14,6428.31,6445.9,6465.53,6407.57,34480000000.0,-0.11
2021-01-13,6435.2,6439.93,6464.35,6393.9,34299999999.999996,0.62
2021-01-12,6395.67,6393.9,6435.96,6353.31,27960000000.0,0.2
2021-01-11,6382.94,6278.41,6382.94,6278.37,29790000000.0,2.0
2021-01-08,6257.84,6190.95,6275.74,6190.1,22180000000.0,1.69
2021-01-07,6153.63,6091.72,6158.04,6090.36,22750000000.0,1.45
2021-01-06,6065.68,6139.14,6166.63,5987.78,19920000000.0,-1.17
2021-01-05,6137.34,6105.79,6145.61,6073.42,17470000000.0,0.53
2021-01-04,6104.9,5997.83,6104.9,5929.05,18390000000.0,2.1
2020-12-30,5979.07,6052.12,6055.97,5962.01,17000000000.0,-0.95
2020-12-29,6036.17,6112.72,6143.87,6026.7,17510000000.0,-0.94
2020-12-28,6093.55,6067.0,6095.01,5979.9,18090000000.0,1.41
2020-12-23,6008.71,6061.85,6104.35,5853.26,20350000000.0,-0.24
2020-12-22,6023.29,6146.65,6174.46,6010.21,25010000000.0,-2.31
2020-12-21,6165.62,6131.62,6195.15,6119.92,23860000000.0,1.0
2020-12-18,6104.32,6106.25,6142.86,6091.4,25800000000.0,-0.15
2020-12-17,6113.38,6133.1,6160.98,6075.83,32170000000.0,-0.08
2020-12-16,6118.4,6046.87,6123.95,6046.87,29100000000.0,1.8
2020-12-15,6010.13,6013.51,6023.22,5965.81,19440000000.0,-0.04
2020-12-14,6012.52,5959.27,6013.95,5959.27,22690000000.0,1.25
2020-12-11,5938.33,5946.36,5976.57,5924.37,21770000000.0,0.08
2020-12-10,5933.7,5977.0,6004.42,5911.91,26460000000.0,-0.18
2020-12-08,5944.41,5947.66,5961.78,5911.1,29420000000.0,0.23
2020-12-07,5930.76,5854.3,5941.35,5854.3,22680000000.0,2.07
2020-12-04,5810.48,5820.82,5823.32,5775.57,17390000000.0,-0.21
2020-12-03,5822.94,5833.32,5853.16,5797.01,23840000000.0,0.15
2020-12-02,5813.99,5755.18,5813.99,5734.26,21910000000.0,1.56
2020-12-01,5724.74,5637.89,5736.32,5594.28,20950000000.0,2.0
2020-11-30,5612.41,5779.67,5798.29,5563.86,31990000000.0,-2.96
2020-11-27,5783.34,5773.56,5795.84,5745.89,25140000000.0,0.41
2020-11-26,5759.92,5669.66,5759.92,5669.66,24830000000.0,1.42
2020-11-25,5679.25,5735.14,5770.66,5666.76,32540000000.0,-0.38
2020-11-24,5701.03,5677.3,5710.38,5667.37,24050000000.0,0.85
2020-11-23,5652.76,5583.33,5652.76,5583.33,18990000000.0,1.46
2020-11-20,5571.66,5602.78,5628.44,5563.65,21580000000.0,-0.4
2020-11-19,5594.06,5541.42,5598.52,5541.31,16670000000.000002,0.66
2020-11-18,5557.52,5530.88,5574.73,5530.88,14080000000.0,0.5
2020-11-17,5529.94,5516.58,5562.54,5515.52,14680000000.0,0.64
2020-11-16,5494.87,5500.03,5519.68,5462.46,11990000000.0,0.62
2020-11-13,5461.06,5449.1,5466.56,5427.63,11340000000.0,0.05
2020-11-12,5458.6,5494.48,5500.42,5449.8,11980000000.0,-0.92
2020-11-11,5509.51,5475.56,5520.91,5471.59,16520000000.0,0.86
2020-11-10,5462.74,5424.73,5469.18,5412.59,14960000000.0,1.99
2020-11-09,5356.01,5371.97,5395.71,5319.42,12150000000.0,0.38
2020-11-06,5335.53,5276.16,5335.53,5246.7,10470000000.0,1.43
2020-11-05,5260.33,5161.39,5260.33,5161.39,10880000000.0,3.04
2020-11-04,5105.2,5170.82,5188.01,5105.2,10400000000.0,-1.05
2020-11-03,5159.45,5133.98,5162.35,5131.95,10140000000.0,0.87
2020-11-02,5115.13,5108.03,5130.69,5073.5,9760000000.0,-0.26
2020-10-27,5128.23,5133.54,5155.57,5110.62,10710000000.0,-0.31
2020-10-26,5144.05,5113.15,5158.27,5113.02,10330000000.0,0.62
2020-10-23,5112.19,5112.79,5121.02,5095.51,9550000000.0,0.4
2020-10-22,5091.82,5084.79,5093.82,5063.7,12290000000.0,-0.09
2020-10-21,5096.45,5116.79,5131.51,5083.66,10480000000.0,-0.07
2020-10-20,5099.84,5120.91,5135.08,5080.96,8860000000.0,-0.52
2020-10-19,5126.33,5116.76,5128.65,5090.78,11110000000.0,0.45
2020-10-16,5103.41,5111.43,5115.56,5067.59,9250000000.0,-0.03
2020-10-15,5105.15,5172.59,5182.53,5105.15,11050000000.0,-1.37
2020-10-14,5176.1,5134.66,5177.93,5125.05,11990000000.0,0.85
2020-10-13,5132.57,5093.42,5132.96,5064.17,11060000000.0,0.77
2020-10-12,5093.1,5078.13,5103.5,5078.13,9160000000.0,0.78
2020-10-09,5053.66,5036.48,5057.84,5029.15,6900000000.0,0.29
2020-10-08,5039.14,5018.74,5039.14,5001.52,8029999999.999999,0.7
2020-10-07,5004.33,4976.57,5014.61,4962.09,9290000000.0,0.1
2020-10-06,4999.22,5004.4,5023.89,4992.48,10850000000.0,0.82
2020-10-05,4958.77,4947.04,4962.79,4915.69,7090000000.0,0.65
2020-10-02,4926.73,4969.24,4972.82,4881.91,8880000000.0,-0.87
2020-10-01,4970.09,4899.64,4970.09,4899.0,9640000000.0,2.05
2020-09-30,4870.04,4896.43,4903.86,4841.36,8539999999.999999,-0.19
2020-09-29,4879.1,4929.33,4950.97,4859.79,8650000000.0,-0.56
2020-09-28,4906.55,4962.95,4991.76,4905.51,8380000000.000001,-0.79
2020-09-25,4945.79,4867.96,4949.3,4848.02,8880000000.0,2.13
2020-09-24,4842.76,4876.35,4897.34,4820.33,6570000000.0,-1.53
2020-09-23,4917.95,4946.5,4984.24,4873.02,7060000000.0,-0.33
2020-09-22,4934.09,4947.73,4978.44,4919.11,7480000000.0,-1.31
2020-09-21,4999.36,5058.99,5075.82,4987.75,10650000000.0,-1.18
2020-09-18,5059.22,5037.37,5072.68,5023.44,10580000000.0,0.41
2020-09-17,5038.4,5058.95,5099.58,5013.19,8529999999.999999,-0.4
2020-09-16,5058.48,5108.13,5117.29,5051.75,8880000000.0,-0.83
2020-09-15,5100.86,5169.24,5187.28,5091.29,11360000000.0,-1.18
2020-09-14,5161.83,5060.02,5161.83,5059.27,10990000000.0,2.89
2020-09-11,5016.71,4804.64,5016.71,4754.8,12580000000.0,2.56
2020-09-10,4891.46,5084.33,5084.48,4878.28,8240000000.0,-5.01
2020-09-09,5149.38,5214.03,5216.02,5135.81,10120000000.0,-1.81
2020-09-08,5244.07,5232.92,5256.31,5232.92,10340000000.0,0.27
2020-09-07,5230.2,5235.01,5245.35,5195.86,8010000000.0,-0.18
2020-09-04,5239.85,5280.81,5280.76,5188.61,9510000000.0,-0.78
2020-09-03,5280.81,5311.97,5331.17,5242.17,13690000000.0,-0.59
2020-09-02,5311.97,5310.68,5337.1,5295.28,12160000000.0,0.02
2020-09-01,5310.68,5238.49,5310.68,5219.21,9050000000.0,1.38
2020-08-31,5238.49,5346.66,5369.45,5233.14,12410000000.0,-2.02
2020-08-28,5346.66,5371.47,5381.95,5325.6,10800000000.0,-0.46
2020-08-27,5371.47,5340.33,5371.47,5325.49,13450000000.0,0.58
2020-08-26,5340.33,5338.89,5351.47,5324.61,13770000000.0,0.03
2020-08-25,5338.89,5277.04,5341.38,5276.96,14650000000.0,1.17
2020-08-24,5277.04,5272.81,5294.15,5261.41,13840000000.0,0.08
2020-08-19,5272.81,5295.17,5327.32,5268.51,9270000000.0,-0.42
2020-08-18,5295.17,5247.69,5316.13,5243.99,9560000000.0,0.9
2020-08-14,5247.69,5239.25,5255.37,5221.92,7040000000.0,0.16
2020-08-13,5239.25,5233.45,5279.35,5218.41,8460000000.000001,0.11
2020-08-12,5233.45,5190.17,5235.52,5178.46,9680000000.0,0.83
2020-08-11,5190.17,5157.83,5201.45,5157.93,8840000000.0,0.63
2020-08-10,5157.83,5143.89,5158.68,5134.86,6520000000.0,0.27
2020-08-07,5143.89,5178.27,5187.37,5119.68,9130000000.0,-0.66
2020-08-06,5178.27,5127.05,5187.96,5127.1,9050000000.0,1.0
2020-08-05,5127.05,5075.0,5127.05,5059.09,8460000000.000001,1.03
2020-08-04,5075.0,5006.22,5075.0,5006.5,7380000000.0,1.37
2020-08-03,5006.22,5149.63,5157.27,4928.47,8380000000.000001,-2.78
2020-07-30,5149.63,5111.11,5149.63,5091.4,8070000000.0,0.75
2020-07-29,5111.11,5112.99,5117.35,5085.34,8890000000.0,-0.04
2020-07-28,5112.99,5116.67,5143.29,5097.42,9190000000.0,-0.07
2020-07-27,5116.67,5082.99,5116.67,5080.12,10350000000.0,0.66
2020-07-24,5082.99,5145.01,5149.59,5074.49,9700000000.0,-1.21
2020-07-23,5145.01,5110.19,5162.98,5110.22,9880000000.0,0.68
2020-07-22,5110.19,5114.71,5142.04,5099.57,7950000000.0,-0.09
2020-07-21,5114.71,5051.11,5135.56,5047.09,8320000000.0,1.26
2020-07-20,5051.11,5079.59,5100.19,5031.89,6860000000.0,-0.56
2020-07-17,5079.59,5098.37,5110.43,5073.56,6170000000.0,-0.37
2020-07-16,5098.37,5075.8,5107.26,5075.8,6870000000.0,0.44
2020-07-15,5075.8,5079.12,5116.46,5069.38,8260000000.0,-0.07
2020-07-14,5079.12,5064.45,5079.12,5053.72,7150000000.0,0.29
2020-07-13,5064.45,5031.26,5075.1,5024.93,6530000000.0,0.66
2020-07-10,5031.26,5052.79,5076.52,5022.17,6770000000.0,-0.43
2020-07-09,5052.79,5076.17,5111.56,5041.93,7980000000.0,-0.46
2020-07-08,5076.17,4987.08,5080.25,4985.02,7350000000.0,1.79
2020-07-07,4987.08,4988.87,5011.71,4982.33,7280000000.0,-0.04
2020-07-06,4988.87,4973.79,5009.35,4973.49,6430000000.0,0.3
2020-07-03,4973.79,4966.78,4997.48,4964.11,5570000000.0,0.14
2020-07-02,4966.78,4914.39,4966.78,4914.39,5540000000.0,1.07
2020-07-01,4914.39,4905.39,4928.61,4885.6,4320000000.0,0.18
2020-06-30,4905.39,4901.82,4939.84,4894.12,5130000000.0,0.07
2020-06-29,4901.82,4904.09,4909.91,4862.04,4420000000.0,-0.05
2020-06-26,4904.09,4896.73,4941.14,4882.14,4430000000.0,0.15
2020-06-25,4896.73,4964.73,4964.73,4883.71,5070000000.0,-1.37
2020-06-24,4964.73,4879.13,4977.65,4879.13,6250000000.0,1.75
2020-06-23,4879.13,4918.83,4938.39,4879.13,5490000000.0,-0.81
2020-06-22,4918.83,4942.27,4957.67,4904.77,4790000000.0,-0.47
2020-06-19,4942.27,4925.25,4970.07,4925.25,5760000000.0,0.35
2020-06-18,4925.25,4987.78,4993.61,4925.25,7090000000.0,-1.25
2020-06-17,4987.78,4986.46,5018.98,4968.93,6840000000.0,0.03
2020-06-16,4986.46,4816.34,4989.53,4816.34,7580000000.0,3.53
2020-06-15,4816.34,4880.36,4918.06,4809.62,6410000000.0,-1.31
2020-06-12,4880.36,4854.75,4880.36,4712.07,8090000000.0,0.53
2020-06-11,4854.75,4920.68,4931.24,4812.19,7170000000.0,-1.34
2020-06-10,4920.68,5035.06,5036.86,4892.82,8420000000.0,-2.27
2020-06-09,5035.06,5070.56,5139.41,5023.77,11510000000.0,-0.7
2020-06-08,5070.56,4947.78,5103.09,4947.78,13820000000.0,2.48
2020-06-05,4947.78,4916.7,4948.51,4851.15,8690000000.0,0.63
2020-06-04,4916.7,4941.01,5014.76,4899.39,11090000000.0,-0.49
2020-06-03,4941.01,4847.51,4960.07,4847.51,10160000000.0,1.93
2020-06-02,4847.51,4753.61,4884.01,4753.61,7310000000.0,1.98
2020-05-29,4753.61,4716.19,4755.96,4704.79,10480000000.0,0.79
2020-05-28,4716.19,4641.56,4741.6,4638.81,6850000000.0,1.61
2020-05-27,4641.56,4626.8,4641.56,4597.37,6100000000.0,0.32
2020-05-26,4626.8,4545.95,4634.65,4541.83,5380000000.0,1.78
2020-05-20,4545.95,4548.66,4561.55,4521.47,4250000000.0,-0.06
2020-05-19,4548.66,4511.06,4609.04,4511.06,5170000000.0,0.83
2020-05-18,4511.06,4507.61,4527.97,4487.18,4520000000.0,0.08
2020-05-15,4507.61,4513.83,4540.42,4460.27,4630000000.0,-0.14
2020-05-14,4513.83,4554.36,4564.15,4494.15,4730000000.0,-0.89
2020-05-13,4554.36,4588.73,4588.73,4519.98,4510000000.0,-0.75
2020-05-12,4588.73,4639.1,4644.14,4552.39,4690000000.0,-1.09
2020-05-11,4639.1,4597.43,4659.86,4597.43,4550000000.0,0.91
2020-05-08,4597.43,4608.79,4630.59,4586.74,4780000000.0,-0.25
2020-05-06,4608.79,4630.13,4647.52,4597.75,4510000000.0,-0.46
2020-05-05,4630.13,4605.49,4667.79,4605.49,4780000000.0,0.54
2020-05-04,4605.49,4716.4,4716.4,4576.23,3910000000.0,-2.35
2020-04-30,4716.4,4567.32,4726.77,4567.32,6020000000.0,3.26
2020-04-29,4567.32,4529.55,4568.66,4523.95,4150000000.0000005,0.83
2020-04-28,4529.55,4513.14,4532.38,4494.47,4540000000.0,0.36
2020-04-27,4513.14,4496.06,4541.31,4474.89,3680000000.0,0.38
2020-04-24,4496.06,4593.55,4593.83,4496.06,4610000000.0,-2.12
2020-04-23,4593.55,4567.56,4629.03,4567.56,4950000000.0,0.57
2020-04-22,4567.56,4501.92,4580.68,4441.09,4840000000.0,1.46
2020-04-21,4501.92,4575.9,4575.9,4482.64,4230000000.0000005,-1.62
2020-04-20,4575.9,4634.82,4669.54,4573.77,5210000000.0,-1.27
2020-04-17,4634.82,4480.61,4637.24,4480.61,5450000000.0,3.44
2020-04-16,4480.61,4625.9,4625.9,4463.81,5630000000.0,-3.14
2020-04-15,4625.9,4706.49,4747.73,4605.05,6310000000.0,-1.71
2020-04-14,4706.49,4623.89,4706.49,4623.89,5520000000.0,1.79
2020-04-13,4623.89,4649.08,4659.03,4591.73,4560000000.0,-0.54
2020-04-09,4649.08,4626.69,4669.71,4562.9,5350000000.0,0.48
2020-04-08,4626.69,4778.64,4780.22,4583.9,4560000000.0,-3.18
2020-04-07,4778.64,4811.83,4975.54,4721.72,8620000000.0,-0.69
2020-04-06,4811.83,4623.43,4811.83,4623.43,7050000000.0,4.07
2020-04-03,4623.43,4531.69,4623.43,4531.81,5870000000.0,2.02
2020-04-02,4531.69,4466.04,4531.69,4393.67,4600000000.0,1.47
2020-04-01,4466.04,4538.93,4627.42,4445.14,4179999999.9999995,-1.61
2020-03-31,4538.93,4414.5,4569.47,4414.5,4340000000.0,2.82
2020-03-30,4414.5,4545.57,4545.57,4317.71,2760000000.0,-2.88
2020-03-27,4545.57,4338.9,4697.67,4338.9,7790000000.0,4.76
2020-03-26,4338.9,3937.63,4370.66,3935.91,8109999999.999999,10.19
2020-03-24,3937.63,3989.52,4123.56,3911.72,4570000000.0,-1.3
2020-03-23,3989.52,4194.94,4194.94,3975.19,3250000000.0,-4.9
2020-03-20,4194.94,4105.42,4238.26,3918.34,6300000000.0,2.18
2020-03-19,4105.42,4330.67,4330.67,4093.71,2640000000.0,-5.2
2020-03-18,4330.67,4456.75,4473.82,4284.68,3860000000.0,-2.83
2020-03-17,4456.75,4690.66,4698.04,4447.96,3070000000.0,-4.99
2020-03-16,4690.66,4907.57,4904.54,4677.75,3050000000.0,-4.42
2020-03-13,4907.57,4895.75,4937.99,4639.91,4630000000.0,0.24
2020-03-12,4895.75,5040.97,5040.99,4895.75,3700000000.0,-5.01
2020-03-11,5154.1,5231.61,5264.48,5112.32,4670000000.0,-1.28
2020-03-10,5220.83,5149.49,5278.42,5149.45,4450000000.0,1.64
2020-03-09,5136.81,5364.6,5364.6,5133.15,4269999999.9999995,-6.58
2020-03-06,5498.54,5575.57,5577.8,5498.54,3240000000.0,-2.48
2020-03-05,5638.13,5688.78,5715.94,5613.72,4070000000.0000005,-0.21
2020-03-04,5650.14,5524.09,5651.85,5516.81,4530000000.0,2.38
2020-03-03,5518.63,5431.3,5545.77,5431.3,4300000000.0,2.94
2020-03-02,5361.25,5455.05,5491.14,5354.62,4019999999.9999995,-1.68
2020-02-28,5452.7,5436.17,5456.28,5288.37,4960000000.0,-1.5
2020-02-27,5535.69,5680.44,5684.29,5526.82,4130000000.0,-2.69
2020-02-26,5688.92,5757.17,5757.74,5688.92,3950000000.0,-1.7
2020-02-25,5787.14,5784.74,5814.68,5752.34,3950000000.0,-0.34
2020-02-24,5807.05,5846.15,5863.12,5787.92,4000000000.0,-1.28
2020-02-21,5882.26,5940.78,5944.2,5873.73,3670000000.0,-1.01
2020-02-20,5942.49,5941.45,5960.71,5929.15,3740000000.0,0.23
2020-02-19,5928.79,5898.9,5928.79,5898.7,3450000000.0,0.71
2020-02-18,5886.96,5856.88,5907.14,5855.93,3460000000.0,0.33
2020-02-17,5867.52,5863.91,5878.46,5853.6,2870000000.0,0.01
2020-02-14,5866.94,5857.72,5890.03,5843.43,2770000000.0,-0.09
2020-02-13,5871.95,5921.91,5929.5,5860.26,3320000000.0,-0.7
2020-02-12,5913.08,5957.06,5962.35,5895.72,2930000000.0,-0.69
2020-02-11,5954.4,5963.55,5979.57,5945.05,3370000000.0,0.04
2020-02-10,5952.08,5993.38,5996.47,5937.38,3430000000.0,-0.79
2020-02-07,5999.61,5988.06,6004.81,5981.64,3530000000.0,0.21
2020-02-06,5987.15,6002.92,6013.7,5969.48,3990000000.0,0.14
2020-02-05,5978.51,5955.52,5978.51,5924.37,3980000000.0,0.95
2020-02-04,5922.34,5947.51,5952.95,5911.38,3620000000.0,0.65
2020-02-03,5884.17,5920.97,5942.78,5877.2,3500000000.0,-0.94
2020-01-31,5940.05,6076.46,6078.93,5937.02,4150000000.0000005,-1.94
2020-01-30,6057.6,6130.1,6130.8,6048.88,3490000000.0,-0.91
2020-01-29,6113.05,6123.1,6152.59,6102.8,3460000000.0,0.03
2020-01-28,6111.18,6110.22,6112.83,6065.12,4210000000.0,-0.36
2020-01-27,6133.21,6240.82,6242.18,6130.93,4370000000.0,-1.78
2020-01-24,6244.11,6242.84,6258.85,6234.82,3880000000.0,-0.08
2020-01-23,6249.21,6244.0,6255.04,6229.13,4130000000.0,0.25
2020-01-22,6233.45,6241.57,6265.51,6223.19,5110000000.0,-0.08
2020-01-21,6238.15,6252.0,6257.89,6226.06,4190000000.0000005,-0.11
2020-01-20,6245.04,6310.5,6312.99,6240.19,3880000000.0,-0.74
2020-01-17,6291.66,6293.78,6301.48,6266.93,3760000000.0,0.09
2020-01-16,6286.05,6275.96,6299.54,6255.49,4210000000.0,0.04
2020-01-15,6283.36,6326.17,6348.53,6255.5,5110000000.0,-0.66
2020-01-14,6325.41,6308.89,6325.41,6298.61,4450000000.0,0.46
2020-01-13,6296.57,6287.91,6297.78,6269.48,4400000000.0,0.34
2020-01-10,6274.94,6287.17,6295.37,6271.98,5220000000.0,0.01
2020-01-09,6274.49,6248.66,6274.49,6238.98,4190000000.0000005,0.78
2020-01-08,6225.69,6248.44,6250.12,6218.13,4460000000.0,-0.85
2020-01-07,6279.35,6272.22,6284.89,6246.13,3940000000.0,0.35
2020-01-06,6257.4,6293.5,6300.44,6252.64,4139999999.9999995,-1.04
2020-01-03,6323.47,6306.19,6323.47,6287.71,4460000000.0,0.63
2020-01-02,6283.58,6313.13,6317.01,6263.68,3300000000.0,-0.25
2019-12-30,6299.54,6329.14,6336.92,6289.55,4760000000.0,-0.47
