tanggal,usd_per_ounce,kurs_dollar_per_ounce,idr_per_ounce,usd_per_gram,kurs_dollar_per_gram,idr_per_gram
2024-10-24,2734.09,15620.0,42706486,87.9,15620.0,1373045
2024-10-25,2738.49,15593.0,42701275,88.04,15593.0,1372878
2024-10-26,2748.09,15593.0,42850967,88.35,15593.0,1377691
2024-10-27,2748.09,15593.0,42850967,88.35,15593.0,1377691
2024-10-28,2742.27,15629.0,42858938,88.17,15629.0,1377947
2024-10-29,2767.95,15729.0,43537086,88.99,15729.0,1399750
2024-10-30,2786.53,15760.0,43915713,89.59,15760.0,1411923
2024-10-31,2740.8,15732.0,43118266,88.12,15732.0,1386284
2024-11-01,2742.93,15705.0,43077716,88.19,15705.0,1384981
2024-11-02,2736.41,15705.0,42975319,87.98,15705.0,1381689
2024-11-03,2736.41,15705.0,42975319,87.98,15705.0,1381689
2024-11-04,2733.25,15723.0,42974890,87.88,15723.0,1381675
2024-11-05,2740.47,15751.0,43165143,88.11,15751.0,1387792
2024-11-06,2666.7,15766.0,42043192,85.74,15766.0,1351720
2024-11-07,2695.03,15840.0,42689275,86.65,15840.0,1372492
2024-11-08,2687.04,15767.0,42366560,86.39,15767.0,1362117
2024-11-09,2684.64,15767.0,42328719,86.31,15767.0,1360900
2024-11-10,2684.64,15767.0,42328719,86.31,15767.0,1360900
2024-11-11,2614.61,15671.0,40973553,84.06,15671.0,1317330
2024-11-12,2600.85,15677.0,40773525,83.62,15677.0,1310899
2024-11-13,2589.01,15771.0,40831277,83.24,15771.0,1312756
2024-11-14,2573.06,15782.0,40608033,82.73,15782.0,1305579
2024-11-15,2563.93,15873.0,40697261,82.43,15873.0,1308447
2024-11-16,2562.86,15873.0,40680277,82.4,15873.0,1307901
2024-11-17,2562.86,15873.0,40680277,82.4,15873.0,1307901
2024-11-18,2611.8,15888.0,41496278,83.97,15888.0,1334136
2024-11-19,2625.87,15848.0,41614788,84.42,15848.0,1337946
2024-11-20,2650.5,15816.0,41920308,85.22,15816.0,1347769
2024-11-21,2666.18,15858.0,42280282,85.72,15858.0,1359343
2024-11-22,2704.47,15942.0,43114661,86.95,15942.0,1386169
2024-11-23,2715.28,15942.0,43286994,87.3,15942.0,1391709
2024-11-24,2715.28,15942.0,43286994,87.3,15942.0,1391709
2024-11-25,2631.08,15911.0,41863114,84.59,15911.0,1345930
2024-11-26,2629.8,15864.0,41719147,84.55,15864.0,1341302
2024-11-27,2640.7,15864.0,41892065,84.9,15864.0,1346861
2024-11-28,2641.72,15930.0,42082600,84.93,15930.0,1352987
2024-11-29,2661.93,15864.0,42228858,85.58,15864.0,1357689
2024-11-30,2649.87,15864.0,42037538,85.2,15864.0,1351538
2024-12-01,2649.87,15864.0,42037538,85.2,15864.0,1351538
2024-12-02,2641.7,15856.0,41886795,84.93,15856.0,1346692
2024-12-03,2648.29,15905.0,42121052,85.14,15905.0,1354223
2024-12-04,2649.39,15950.0,42257771,85.18,15950.0,1358619
2024-12-05,2633.89,15957.0,42028983,84.68,15957.0,1351263
2024-12-06,2639.97,15892.0,41954403,84.88,15892.0,1348865
2024-12-07,2633.05,15892.0,41844431,84.65,15892.0,1345330
2024-12-08,2633.05,15892.0,41844431,84.65,15892.0,1345330
2024-12-09,2666.9,15848.0,42265031,85.74,15848.0,1358852
2024-12-10,2690.42,15861.0,42672752,86.5,15861.0,1371961
2024-12-11,2715.54,15874.0,43106482,87.31,15874.0,1385906
2024-12-12,2682.6,15905.0,42666753,86.25,15905.0,1371768
2024-12-13,2662.2,15939.0,42432806,85.59,15939.0,1364246
2024-12-14,2648.96,15939.0,42221773,85.17,15939.0,1357462
2024-12-15,2648.96,15939.0,42221773,85.17,15939.0,1357462
2024-12-16,2652.12,15987.0,42399442,85.27,15987.0,1363174
2024-12-17,2640.92,16019.0,42304897,84.91,16019.0,1360134
2024-12-18,2633.96,16050.0,42275058,84.68,16050.0,1359175
2024-12-19,2592.49,16100.0,41739089,83.35,16100.0,1341943
2024-12-20,2625.14,16277.0,42729404,84.4,16277.0,1373782
2024-12-21,2623.18,16277.0,42697501,84.34,16277.0,1372757
2024-12-22,2623.18,16277.0,42697501,84.34,16277.0,1372757
2024-12-23,2615.43,16270.0,42553046,84.09,16270.0,1368112
2024-12-24,2616.32,16159.0,42277115,84.12,16159.0,1359241
2024-12-25,2616.45,16159.0,42279216,84.12,16159.0,1359308
2024-12-26,2632.58,16159.0,42539860,84.64,16159.0,1367688
2024-12-27,2617.47,16208.0,42423954,84.15,16208.0,1363962
2024-12-28,2622.18,16208.0,42500293,84.31,16208.0,1366416
2024-12-29,2622.18,16208.0,42500293,84.31,16208.0,1366416
2024-12-30,2599.9,16251.0,42250975,83.59,16251.0,1358400
2024-12-31,2625.66,16162.0,42435917,84.42,16162.0,1364346
2025-01-01,2624.49,16162.0,42417007,84.38,16162.0,1363738
2025-01-02,2658.97,16157.0,42960978,85.49,16157.0,1381228
2025-01-03,2639.49,16236.0,42854760,84.86,16236.0,1377813
2025-01-04,2640.6,16236.0,42872782,84.9,16236.0,1378392
2025-01-05,2640.6,16236.0,42872782,84.9,16236.0,1378392
2025-01-06,2639.6,16217.0,42806393,84.87,16217.0,1376258
2025-01-07,2652.12,16193.0,42945779,85.27,16193.0,1380739
2025-01-08,2669.58,16169.0,43164439,85.83,16169.0,1387769
2025-01-09,2668.47,16201.0,43231882,85.79,16201.0,1389937
2025-01-10,2695.73,16238.0,43773264,86.67,16238.0,1407343
2025-01-11,2689.35,16238.0,43669665,86.46,16238.0,1404012
2025-01-12,2689.35,16238.0,43669665,86.46,16238.0,1404012
2025-01-13,2663.12,16194.0,43126565,85.62,16194.0,1386551
2025-01-14,2672.25,16281.0,43506902,85.91,16281.0,1398779
2025-01-15,2688.96,16265.0,43735934,86.45,16265.0,1406143
2025-01-16,2722.4,16311.0,44405066,87.53,16311.0,1427656
2025-01-17,2715.76,16378.0,44478717,87.31,16378.0,1430024
2025-01-18,2703.2,16378.0,44273010,86.91,16378.0,1423410
2025-01-19,2703.2,16378.0,44273010,86.91,16378.0,1423410
2025-01-20,2707.52,16373.01,44330252,87.05,16373.01,1425251
2025-01-21,2742.75,16372.0,44904303,88.18,16372.0,1443707
2025-01-22,2758.53,16331.0,45049553,88.69,16331.0,1448377
2025-01-23,2754.15,16327.0,44967007,88.55,16327.0,1445723
2025-01-24,2771.77,16276.0,45113329,89.11,16276.0,1450427
2025-01-25,2771.73,16276.0,45112677,89.11,16276.0,1450406
2025-01-26,2771.73,16276.0,45112677,89.11,16276.0,1450406
2025-01-27,2734.04,16276.0,44499235,87.9,16276.0,1430684
2025-01-28,2759.01,16276.0,44905647,88.7,16276.0,1443750
2025-01-29,2749.92,16276.0,44757698,88.41,16276.0,1438993
2025-01-30,2792.57,16200.0,45239634,89.78,16200.0,1454488
2025-01-31,2807.85,16259.0,45652833,90.27,16259.0,1467773
2025-02-01,2798.49,16259.0,45500649,89.97,16259.0,1462880
2025-02-02,2798.49,16259.0,45500649,89.97,16259.0,1462880
2025-02-03,2817.91,16312.0,45965748,90.6,16312.0,1477833
2025-02-04,2840.41,16453.0,46733266,91.32,16453.0,1502509
2025-02-05,2872.11,16365.0,47002080,92.34,16365.0,1511152
2025-02-06,2849.65,16308.0,46472092,91.62,16308.0,1494112
2025-02-07,2863.47,16330.0,46760465,92.06,16330.0,1503384
2025-02-08,2861.26,16330.0,46724376,91.99,16330.0,1502224
2025-02-09,2861.26,16330.0,46724376,91.99,16330.0,1502224
2025-02-10,2900.79,16325.01,47355426,93.26,16325.01,1522512
2025-02-11,2903.97,16350.0,47479910,93.36,16350.0,1526515
2025-02-12,2900.95,16380.0,47517561,93.27,16380.0,1527725
2025-02-13,2913.61,16364.0,47678314,93.67,16364.0,1532893
2025-02-14,2896.18,16365.0,47395986,93.11,16365.0,1523816
2025-02-15,2882.74,16365.0,47176040,92.68,16365.0,1516745
2025-02-16,2882.74,16365.0,47176040,92.68,16365.0,1516745
2025-02-17,2899.63,16285.0,47220475,93.23,16285.0,1518174
2025-02-18,2933.03,16208.0,47538550,94.3,16208.0,1528400
2025-02-19,2928.12,16275.01,47655182,94.14,16275.01,1532150
2025-02-20,2943.56,16357.0,48147811,94.64,16357.0,1547988
2025-02-21,2936.66,16344.0,47996771,94.42,16344.0,1543132
2025-02-22,2936.0,16344.0,47985984,94.39,16344.0,1542785
2025-02-23,2936.0,16344.0,47985984,94.39,16344.0,1542785
2025-02-24,2942.53,16300.0,47963239,94.6,16300.0,1542054
2025-02-25,2896.39,16303.0,47219846,93.12,16303.0,1518153
2025-02-26,2913.96,16316.0,47544171,93.69,16316.0,1528581
2025-02-27,2877.36,16387.01,47151327,92.51,16387.01,1515950
2025-02-28,2850.32,16431.0,46833608,91.64,16431.0,1505735
2025-03-01,2857.93,16431.0,46958648,91.88,16431.0,1509756
2025-03-02,2857.93,16431.0,46958648,91.88,16431.0,1509756
2025-03-03,2892.09,16575.01,47936421,92.98,16575.01,1541192
2025-03-04,2915.26,16506.0,48119282,93.73,16506.0,1547071
2025-03-05,2928.33,16443.0,48150530,94.15,16443.0,1548075
2025-03-06,2917.04,16371.0,47754862,93.79,16371.0,1535354
2025-03-07,2914.18,16315.0,47544847,93.69,16315.0,1528602
2025-03-08,2911.17,16315.0,47495739,93.6,16315.0,1527023
2025-03-09,2911.17,16315.0,47495739,93.6,16315.0,1527023
2025-03-10,2898.61,16336.0,47351693,93.19,16336.0,1522392
2025-03-11,2916.73,16326.0,47618534,93.78,16326.0,1530971
2025-03-12,2935.17,16430.0,48224843,94.37,16430.0,1550465
2025-03-13,2981.49,16453.0,49054455,95.86,16453.0,1577137
